id,topics,texts
7552,copper,"philippine copper smelter faces shipment delayscopper shipments are likely to bedelayed because of power problems at <philippine associatedsmelting and refining corp> (pasar), the countrys onlysmelter, a company official said.    asked to confirm reports by new york copper trade sourcesabout pasars shipment problems, marketing manager deograciasmadrid told reuters, ""they are partly correct. there could be aprobable delay.""    madrid declined to give more details, or production andexport figures, saying the information could lead tospeculation.    pasars smelter is in the central province of leyte.    the new york trade sources said if pasars shipments weredelayed, customers might have to turn to the london metalexchange for supply.    ""we have a commitment to our customers and i would not liketo comment on that,"" madrid said.    a spokeswoman for the chamber of mines said philippinecopper production amounted to 222,644 tonnes in 1986, downslightly from 226,157 tonnes in 1985. she said production inthe first two months of 1987 totalled 34,550 tonnes, comparedwith 36,462 tonnes in the same 1986 period. reuter"
7557,iron-steel,"non-communist steel output continues to fallsteel output in the majornon-communist producing countries fell sharply in february,continuing a long-running trend, international iron and steelinstitute figures showed.    production in the 30 countries which report their figuresto it was 6.9 pct below the february 1986 level at 32.03 mlntonnes.    output in the united states fell 18.5 pct to 5.30 mlntonnes, that in japan 7.8 pct to 7.27 mln and that in theeuropean community 6.5 pct to 9.91 mln.    the figures continue to indicate a switch away from thesetraditional major producing countries to the more advanceddeveloping countries.    brazilian february output rose 9.2 pct from year-earlierlevels to 1.73 mln tonnes and that in south korea was up 7.5pct at 1.17 mln tonnes.    the 30 countries covered by the figures account for about97 pct of world non-communist steel production, the institutesaid. reuter"
7565,meal-feed,"india details rain/flood damage to grain in 1986rain and floods in india last yeardamaged about 69,000 tonnes of grain intended for humanconsumption during storage and transportation, food and civilsupplies minister h. k. l. bhagat told parliament.    he did not give comparative figures and said thegovernment-owned food corporation of india (fci) had not yetdecided whether these grains could be used as cattle feed.    bhagat said the fci had a total of 16.43 mln tonnes of foodgrains in its warehouses at the end of 1986. it had asked stategovernments to build more warehouses to avoid damage to grains. reuter"
7566,lumber,"tropical forest death could spark new debt crisisthe death of the worlds tropical rainforests could trigger a new debt crisis and social andbiological disasters, scientists and ecologists involved withthe international tropical timber organisation (itto) said.    at stake is the ability of developing nations, includingbrazil, mexico and the philippines, to service their debts andthe loss of trade worth hundreds of billions of dollars inimportant sectors such as agriculture and pharmaceuticals, theysaid.    the experts, gathering ahead of an itto meeting ofconsumers and producers near tokyo next week, said the problemis already acute.    the philippines offers a textbook case of the economicdangers. ""for many third world nations, the loss of the forestis not just a loss of resources,"" said delfin ganapin, aphilippine government consultant on environmental impact.    ""in the 1960s we had 16 mln hectares of commercial forest,now we have one mln. we have only around 10 years of profitablelogging left. with a 26 billion dlr debt, the loss of loggingforeign exchange earnings is serious,"" he said.    about 14 mln philippine people depend on upland areas thatare now denuded and farmers cannot grow crops.    government security advisers say that as a direct result,the most likely source of revolution in the philippines is inthe upland areas, said ganapin.    replanting is uneconomic and replanted tropical hardwoodshave less than a 50 pct chance of survival. there is no knownway to reproduce the wood, or the millions of species within.    ""no replanting programme has been successful,"" said almyhafild from the indonesian network for forest conservation.    ganapin said three billion dlrs would be needed in the nexttwo years alone to save five mln hectares of critically denudedland in the philippines.    the experts say that without a major initiative from thedevelopment banks, the vicious circle will continue withcountries cutting more forest to help service short-term debtsat the cost of long-term insolvency.    yet timber, a five billion dlr a year industry, is notnecessarily the most direct economic product of the forests,and nations must be educated in how best to ""farm"" them, saidpeter kramer, world wildlife fund (wwf) conservation director.    there is a four billion dlr annual global trade in the endproducts of rattan, and brazil nuts earn brazil 16 mln dlrs ayear, he said.    u.s. pharmacologist norman farnsworth has calculated that25 pct of all u.s. prescriptions owe their active ingredientsto higher plants growing in the forests.    deforestation would wipe out the chance of furtherdiscoveries and force major corporations to research, developand produce man-made substitutes, at a cost which scientistssay is incalculable.    by the year 2000, only 10 developing nations will still beexporting timber, from 33 currently, and their export earningswill drop from a 1980 peak of 6.8 billion dlrs to less than twobillion, a world bank and u.n. sponsored survey said.    of the 20.3 billion dlrs advanced by the world bank,inter-american, african and asian development banks in 1980-84,only 100 mln dlrs went to forestry projects, it said.    wwf statistics show half of the worlds tropical forestshave vanished since the 1940s. of 2,000 mln hectares remaining,up to 16 mln are destroyed each year by destructive loggingpractises and by local farmers. reuter"
7569,sugar,"japan slightly reduces sugar consumption estimatethe agriculture ministry said it revisedits april-june sugar consumption estimate down to 623,300tonnes on a refined basis, from 637,800 estimated at the end ofdecember.    it said the estimate for domestically produced sugar supplyfor the same period was revised to 190,400 tonnes from theearlier estimate of 195,100 tonnes, while imports were revisedto 402,000 tonnes from the earlier 435,800 tonnes.    it did not revise its sugar consumption estimate of 2.53mln tonnes for the 1986/87 sugar year ending september 30.    the ministry said the estimate for the 1986/87 yearssupply of domestically produced sugar was revised to 881,000tonnes, from the earlier estimate of 863,000.    the estimate for 1986/87 imports was revised to 1.642 mlntonnes, from an earlier 1.645 mln tonnes. reuter"
7574,alum," feb daily ave unwrought aluminium output 33,900 tonnes, up 400 tonnes, ipai.
"
7577,alum,"non-communist february aluminium output up, ipainon-communist daily average unwroughtaluminium production in february was 33,900 tonnes, up 400tonnes from a downwardly revised 33,500 tonnes in january andcompared with 32,900 tonnes in february 1986, provisionalfigures from the international primary aluminium institute(ipai) show.    total production in february (28 days) was 949,000 tonnescompared with a downwardly revised 1.038 mln in january (31days) and 920,000 in february 1986.    the regional breakdown of unwrought aluminium productionwas as follows (in thousands of tonnes) the ipai said.                 feb87   jan87    feb86    africa           45       50        41    north america   354      389       353    latin america   115      121        98    east asia         7        9        16    south asia       72       79        72    europe          268      293       256    oceania          88       97        84 reuter"
7579,barley,"ec approves 25,000 tonnes of barley exportsthe european community authorised theexport of 25,000 tonnes of barley yesterday, bringing thecumulative total at weekly tenders since the series startedlast june to 3.33 mln tonnes, close to the 3.37 mln underlicence in the same year ago period, traders said.    all bids for wheat were rejected. however, the total todate of 5.06 mln tonnes is still substantially more than the3.03 mln under licence a year ago. the 80,000 tonnes of frenchmaize granted for export moved the total to 135,000 tonnessince the tender opened in february this year. there were nofacilities for maize in the previous weekly grain exportseries. reuter"
7592,tin,"bolivian miners call general strikeabout 9,000 miners employed by thestate corporation, comibol, declared a general strike as frommidnight (0400 gmt) to press for higher salaries, a statementby the federation for bolivian mine workers said.     it said the strike was called to defend the nationalisedmining industry. the miners were willing to negotiate with thegovernment of president victor paz estenssoro, but only if itshowed an intention to meet the strikers demands.     the government said the strike was designed to cause itembarrassment during the four-day visit of west germanpresident richard von weizsaecker, which starts on friday.    the miners statement said police had violently evictedcomibol office workers in the city of oruro after they began ahunger strike yesterday.    the government has sacked about 20,000 miners from itsdeficit-ridden corporation since the collapse in theinternational price of tin. the lay-offs represent abouttwo-thirds of the original workforce. reuter"
7602,alum,
7625,oilseed,"bonn expresses support for u.s. on ec veg oil taxthe west german government expressedsupport for the u.s. position in opposing the proposed europeancommunity tax on vegetable oils and fats, a u.s. embassyspokesman said.    the spokesman, speaking from bonn, said, ""we have goodreason to think west germany holds to its resistance to theproposed tax.""    several top government officials told the american soybeanassociation and the national soybean processors associationdelegations there was no reason for american producers andprocessors to pay for ec agriculture, the spokesman said.    european agriculture was facing severe problems, but boththe community and the u.s. should work closely within theframework provided by the general agreement on tariffs andtrade, he said.    the delegations will continue their top level meetings inbonn today but will not issue a statement before returning tothe u.s. at the weekend.    the ec and the u.s. realised the tax issue would stay onthe agenda for several months and there were indications thatboth sides would have to prepare for some tough negotiations,the spokesman said. reuter"
7625,soybean,"bonn expresses support for u.s. on ec veg oil taxthe west german government expressedsupport for the u.s. position in opposing the proposed europeancommunity tax on vegetable oils and fats, a u.s. embassyspokesman said.    the spokesman, speaking from bonn, said, ""we have goodreason to think west germany holds to its resistance to theproposed tax.""    several top government officials told the american soybeanassociation and the national soybean processors associationdelegations there was no reason for american producers andprocessors to pay for ec agriculture, the spokesman said.    european agriculture was facing severe problems, but boththe community and the u.s. should work closely within theframework provided by the general agreement on tariffs andtrade, he said.    the delegations will continue their top level meetings inbonn today but will not issue a statement before returning tothe u.s. at the weekend.    the ec and the u.s. realised the tax issue would stay onthe agenda for several months and there were indications thatboth sides would have to prepare for some tough negotiations,the spokesman said. reuter"
7625,veg-oil,"bonn expresses support for u.s. on ec veg oil taxthe west german government expressedsupport for the u.s. position in opposing the proposed europeancommunity tax on vegetable oils and fats, a u.s. embassyspokesman said.    the spokesman, speaking from bonn, said, ""we have goodreason to think west germany holds to its resistance to theproposed tax.""    several top government officials told the american soybeanassociation and the national soybean processors associationdelegations there was no reason for american producers andprocessors to pay for ec agriculture, the spokesman said.    european agriculture was facing severe problems, but boththe community and the u.s. should work closely within theframework provided by the general agreement on tariffs andtrade, he said.    the delegations will continue their top level meetings inbonn today but will not issue a statement before returning tothe u.s. at the weekend.    the ec and the u.s. realised the tax issue would stay onthe agenda for several months and there were indications thatboth sides would have to prepare for some tough negotiations,the spokesman said. reuter"
7629,gold,"geodome <goedf> to start mine constructiongeodome resources ltd saidfollowing receipt of a feasibility study from raytheon cos<rtn> stearns catalytic unit, it will proceed with constructionand pre-production stripping at its sunbeam mine in custercounty, idaho, as quickly as possible.    the company said the study found proven ore reserves of3,302,000 short tons grading 0.077 ounce of gold per ton.  itsaid the mine will operate at a rate of 626,000 tons of ore peryear, with higher-grade ore being mined in the first threeyears for a rapid payback of capital costs.    the company said the feasibility study calls for goldproduction averaging 41,000 ounces a year for the life of themine and 50,000 ounces a year over the first three years, with99,000 ounces of silver per year being produced over the miunelife.    capital costs would be 22.3 mln dlrs with all-new equipmentand 500,000 to one mln dlrs less with used equipment, it said. it said the mine would be operated by a contract miner but theassociated mill by geodome.    geodome said a new ore zone discovered last summer is notincluded in reserve calculations. it said eight of the nineholes drilled there have an average grade of 0.046 ounce ofgold and 2.1 ounces of silver per ton. also excluded arereserves of 1,400,000 tons of low-grade material that could bemilled profitably at 425 dlrs a ton for gold. the feasibilitystudy used a 350 dlr gold price.    geodome said operating costs of the mine will average 201dlr per ounce of gold for the mine life and 171 dlrs for thefirst three years, in constant dollars. reuter"
7640,iron-steel,"india, australia agree to improve two-way tradeindian and australian businessmensigned a memorandum of understanding to boost two-way trade andjoint industrial ventures in both countries, spokesmen of theindo-australia business council told reporters.    the indian council said it hoped indias exports toaustralia would improve in the next few months and reduce thetrade balance which is heavily in australias favour.    in 1986 australia sold 428 mln australian dlrs worth ofgoods, including steel and coking coal, to india and bought170.5 mln worth of items, including cotton textiles, from india. reuter"
7640,cotton,"india, australia agree to improve two-way tradeindian and australian businessmensigned a memorandum of understanding to boost two-way trade andjoint industrial ventures in both countries, spokesmen of theindo-australia business council told reporters.    the indian council said it hoped indias exports toaustralia would improve in the next few months and reduce thetrade balance which is heavily in australias favour.    in 1986 australia sold 428 mln australian dlrs worth ofgoods, including steel and coking coal, to india and bought170.5 mln worth of items, including cotton textiles, from india. reuter"
7645,gold,"geodome sets idaho gold/silver mine constructiongeodome resources ltd saidfollowing receipt of a feasibility study from raytheon cosstearns catalytic unit it will proceed with construction andpre-production stripping at its sunbeam mine in custer county,idaho, as quickly as possible.    the company said the study found proven ore reserves of3,302,000 short tons grading 0.077 ounce of gold per ton. itsaid the mine will operate at a rate of 626,000 tons of ore peryear, with higher-grade ore being mined in the first threeyears for a rapid payback of capital costs.    it said the feasibility study calls for gold productionaveraging 41,000 ounces a year for the life of the mine and50,000 ounces a year over the first three years, with 99,000ounces of silver per year being produced over the mine life.    capital costs would be 22.3 mln dlrs with all-new equipmentand 500,000 to one mln dlrs less with used equipment, the firmsaid. it said the mine would be operated by a contract minerbut the associated mill by geodome.    geodome said a new ore zone discovered last summer is notincluded in reserve calculations. it said eight of the nineholes drilled there have an average grade of 0.046 ounce ofgold and 2.1 ounces of silver per ton.    also excluded are reserves of 1,400,000 tons of low-gradematerial that could be milled profitably at 425 dlrs a ton forgold. the feasibility study used a 350 dlr gold price.    geodome said operating costs of the mine will average 201dlr per ounce of gold for the mine life and 171 dlrs for thefirst three years, in constant dollars. reuter"
7645,silver,"geodome sets idaho gold/silver mine constructiongeodome resources ltd saidfollowing receipt of a feasibility study from raytheon cosstearns catalytic unit it will proceed with construction andpre-production stripping at its sunbeam mine in custer county,idaho, as quickly as possible.    the company said the study found proven ore reserves of3,302,000 short tons grading 0.077 ounce of gold per ton. itsaid the mine will operate at a rate of 626,000 tons of ore peryear, with higher-grade ore being mined in the first threeyears for a rapid payback of capital costs.    it said the feasibility study calls for gold productionaveraging 41,000 ounces a year for the life of the mine and50,000 ounces a year over the first three years, with 99,000ounces of silver per year being produced over the mine life.    capital costs would be 22.3 mln dlrs with all-new equipmentand 500,000 to one mln dlrs less with used equipment, the firmsaid. it said the mine would be operated by a contract minerbut the associated mill by geodome.    geodome said a new ore zone discovered last summer is notincluded in reserve calculations. it said eight of the nineholes drilled there have an average grade of 0.046 ounce ofgold and 2.1 ounces of silver per ton.    also excluded are reserves of 1,400,000 tons of low-gradematerial that could be milled profitably at 425 dlrs a ton forgold. the feasibility study used a 350 dlr gold price.    geodome said operating costs of the mine will average 201dlr per ounce of gold for the mine life and 171 dlrs for thefirst three years, in constant dollars. reuter"
7700,oilseed,"u.s. grain analysts see lower corn, soy plantinggrain analysts surveyed by the americansoybean association, asa, projected acreage this year at 59.1mln acres of soybeans and 64.7 mln acres of corn.    in 1986, farmers planted 61.5 mln acres of soybeans and76.7 mln acres of corn, according to the february 9 usdasupply/demand report. the usda is to release its 1987 plantingintentions report march 31.    the survey included 15 soybean estimates and 13 cornestimates and was released in the march 16 soybean updatenewsletter sent to members.    estimates ranged from 56.0 mln to 63.0 mln acres ofsoybeans and 59.5 mln to 68.0 mln acres of corn.    an asa spokesman said the association plans no survey offarmers planting intentions this year. reuter"
7700,soybean,"u.s. grain analysts see lower corn, soy plantinggrain analysts surveyed by the americansoybean association, asa, projected acreage this year at 59.1mln acres of soybeans and 64.7 mln acres of corn.    in 1986, farmers planted 61.5 mln acres of soybeans and76.7 mln acres of corn, according to the february 9 usdasupply/demand report. the usda is to release its 1987 plantingintentions report march 31.    the survey included 15 soybean estimates and 13 cornestimates and was released in the march 16 soybean updatenewsletter sent to members.    estimates ranged from 56.0 mln to 63.0 mln acres ofsoybeans and 59.5 mln to 68.0 mln acres of corn.    an asa spokesman said the association plans no survey offarmers planting intentions this year. reuter"
7775,silver,"houston metals' mine yields positive results<houston metals corp> said thethe first phase of the underground rehabilitation, extensivedrilling and bulk sampling program at its silver queen mine hasyielded positive results.    houston said representative assays from the 2,750 ft and2,600 ft levels at the south end of the mine established oredeposits in the following ranges: copper, 3.7 pct to 5.08 pct,lead .99 pct to 1.5 pct, zinc six pct to 9.6 pct, silver 15.63pct to 79.92 oz per ton, gold .062 to .19 oz per ton, germanium93 to 103 grams per ton, gallium five to 18 grams per ton.    in addition, houston metals said the weighted average of 25diamond-drilled holes 375 ft below the 2,600 foot level and 800ft along the strike assayed gold at .237 oz per ton, silver at10.91 oz per ton and zinc at 8.99 pct.    an apparent parallel vein structure at the 2,600 ft levelreturned similar values, the company said.    it added that preliminary metallurgical tests fromrepresentative bulk ore samples indicate the commercialfeasability of producing a zinc and a copper-lead concentrate.    houston metals said gold, silver and the base metals haverecoveries of 90 pct to 95 pct, with 95 pct of gold recoveredfrom better gold ores, while gallium, germanium and indium haverecoveries of between 66 pct to 82 pct and are included in thezinc concentrate.    the companys 1987 program of diamond drilling, undergrounddrifting and metallurgical evaluation is scheduled to start onapril.    houston metals said it has a 60 pct interest in the silverqueen mines.    it added that funds for the program have been provided byfirst exploration fund, a canadian limited partnershipsponsored by merrill lynch canada inc and dominion securitiesinc. reuter"
7775,copper,"houston metals' mine yields positive results<houston metals corp> said thethe first phase of the underground rehabilitation, extensivedrilling and bulk sampling program at its silver queen mine hasyielded positive results.    houston said representative assays from the 2,750 ft and2,600 ft levels at the south end of the mine established oredeposits in the following ranges: copper, 3.7 pct to 5.08 pct,lead .99 pct to 1.5 pct, zinc six pct to 9.6 pct, silver 15.63pct to 79.92 oz per ton, gold .062 to .19 oz per ton, germanium93 to 103 grams per ton, gallium five to 18 grams per ton.    in addition, houston metals said the weighted average of 25diamond-drilled holes 375 ft below the 2,600 foot level and 800ft along the strike assayed gold at .237 oz per ton, silver at10.91 oz per ton and zinc at 8.99 pct.    an apparent parallel vein structure at the 2,600 ft levelreturned similar values, the company said.    it added that preliminary metallurgical tests fromrepresentative bulk ore samples indicate the commercialfeasability of producing a zinc and a copper-lead concentrate.    houston metals said gold, silver and the base metals haverecoveries of 90 pct to 95 pct, with 95 pct of gold recoveredfrom better gold ores, while gallium, germanium and indium haverecoveries of between 66 pct to 82 pct and are included in thezinc concentrate.    the companys 1987 program of diamond drilling, undergrounddrifting and metallurgical evaluation is scheduled to start onapril.    houston metals said it has a 60 pct interest in the silverqueen mines.    it added that funds for the program have been provided byfirst exploration fund, a canadian limited partnershipsponsored by merrill lynch canada inc and dominion securitiesinc. reuter"
7775,lead,"houston metals' mine yields positive results<houston metals corp> said thethe first phase of the underground rehabilitation, extensivedrilling and bulk sampling program at its silver queen mine hasyielded positive results.    houston said representative assays from the 2,750 ft and2,600 ft levels at the south end of the mine established oredeposits in the following ranges: copper, 3.7 pct to 5.08 pct,lead .99 pct to 1.5 pct, zinc six pct to 9.6 pct, silver 15.63pct to 79.92 oz per ton, gold .062 to .19 oz per ton, germanium93 to 103 grams per ton, gallium five to 18 grams per ton.    in addition, houston metals said the weighted average of 25diamond-drilled holes 375 ft below the 2,600 foot level and 800ft along the strike assayed gold at .237 oz per ton, silver at10.91 oz per ton and zinc at 8.99 pct.    an apparent parallel vein structure at the 2,600 ft levelreturned similar values, the company said.    it added that preliminary metallurgical tests fromrepresentative bulk ore samples indicate the commercialfeasability of producing a zinc and a copper-lead concentrate.    houston metals said gold, silver and the base metals haverecoveries of 90 pct to 95 pct, with 95 pct of gold recoveredfrom better gold ores, while gallium, germanium and indium haverecoveries of between 66 pct to 82 pct and are included in thezinc concentrate.    the companys 1987 program of diamond drilling, undergrounddrifting and metallurgical evaluation is scheduled to start onapril.    houston metals said it has a 60 pct interest in the silverqueen mines.    it added that funds for the program have been provided byfirst exploration fund, a canadian limited partnershipsponsored by merrill lynch canada inc and dominion securitiesinc. reuter"
7775,zinc,"houston metals' mine yields positive results<houston metals corp> said thethe first phase of the underground rehabilitation, extensivedrilling and bulk sampling program at its silver queen mine hasyielded positive results.    houston said representative assays from the 2,750 ft and2,600 ft levels at the south end of the mine established oredeposits in the following ranges: copper, 3.7 pct to 5.08 pct,lead .99 pct to 1.5 pct, zinc six pct to 9.6 pct, silver 15.63pct to 79.92 oz per ton, gold .062 to .19 oz per ton, germanium93 to 103 grams per ton, gallium five to 18 grams per ton.    in addition, houston metals said the weighted average of 25diamond-drilled holes 375 ft below the 2,600 foot level and 800ft along the strike assayed gold at .237 oz per ton, silver at10.91 oz per ton and zinc at 8.99 pct.    an apparent parallel vein structure at the 2,600 ft levelreturned similar values, the company said.    it added that preliminary metallurgical tests fromrepresentative bulk ore samples indicate the commercialfeasability of producing a zinc and a copper-lead concentrate.    houston metals said gold, silver and the base metals haverecoveries of 90 pct to 95 pct, with 95 pct of gold recoveredfrom better gold ores, while gallium, germanium and indium haverecoveries of between 66 pct to 82 pct and are included in thezinc concentrate.    the companys 1987 program of diamond drilling, undergrounddrifting and metallurgical evaluation is scheduled to start onapril.    houston metals said it has a 60 pct interest in the silverqueen mines.    it added that funds for the program have been provided byfirst exploration fund, a canadian limited partnershipsponsored by merrill lynch canada inc and dominion securitiesinc. reuter"
7775,gold,"houston metals' mine yields positive results<houston metals corp> said thethe first phase of the underground rehabilitation, extensivedrilling and bulk sampling program at its silver queen mine hasyielded positive results.    houston said representative assays from the 2,750 ft and2,600 ft levels at the south end of the mine established oredeposits in the following ranges: copper, 3.7 pct to 5.08 pct,lead .99 pct to 1.5 pct, zinc six pct to 9.6 pct, silver 15.63pct to 79.92 oz per ton, gold .062 to .19 oz per ton, germanium93 to 103 grams per ton, gallium five to 18 grams per ton.    in addition, houston metals said the weighted average of 25diamond-drilled holes 375 ft below the 2,600 foot level and 800ft along the strike assayed gold at .237 oz per ton, silver at10.91 oz per ton and zinc at 8.99 pct.    an apparent parallel vein structure at the 2,600 ft levelreturned similar values, the company said.    it added that preliminary metallurgical tests fromrepresentative bulk ore samples indicate the commercialfeasability of producing a zinc and a copper-lead concentrate.    houston metals said gold, silver and the base metals haverecoveries of 90 pct to 95 pct, with 95 pct of gold recoveredfrom better gold ores, while gallium, germanium and indium haverecoveries of between 66 pct to 82 pct and are included in thezinc concentrate.    the companys 1987 program of diamond drilling, undergrounddrifting and metallurgical evaluation is scheduled to start onapril.    houston metals said it has a 60 pct interest in the silverqueen mines.    it added that funds for the program have been provided byfirst exploration fund, a canadian limited partnershipsponsored by merrill lynch canada inc and dominion securitiesinc. reuter"
7775,strategic-metal,"houston metals' mine yields positive results<houston metals corp> said thethe first phase of the underground rehabilitation, extensivedrilling and bulk sampling program at its silver queen mine hasyielded positive results.    houston said representative assays from the 2,750 ft and2,600 ft levels at the south end of the mine established oredeposits in the following ranges: copper, 3.7 pct to 5.08 pct,lead .99 pct to 1.5 pct, zinc six pct to 9.6 pct, silver 15.63pct to 79.92 oz per ton, gold .062 to .19 oz per ton, germanium93 to 103 grams per ton, gallium five to 18 grams per ton.    in addition, houston metals said the weighted average of 25diamond-drilled holes 375 ft below the 2,600 foot level and 800ft along the strike assayed gold at .237 oz per ton, silver at10.91 oz per ton and zinc at 8.99 pct.    an apparent parallel vein structure at the 2,600 ft levelreturned similar values, the company said.    it added that preliminary metallurgical tests fromrepresentative bulk ore samples indicate the commercialfeasability of producing a zinc and a copper-lead concentrate.    houston metals said gold, silver and the base metals haverecoveries of 90 pct to 95 pct, with 95 pct of gold recoveredfrom better gold ores, while gallium, germanium and indium haverecoveries of between 66 pct to 82 pct and are included in thezinc concentrate.    the companys 1987 program of diamond drilling, undergrounddrifting and metallurgical evaluation is scheduled to start onapril.    houston metals said it has a 60 pct interest in the silverqueen mines.    it added that funds for the program have been provided byfirst exploration fund, a canadian limited partnershipsponsored by merrill lynch canada inc and dominion securitiesinc. reuter"
7809,lead,"no force majeure on lead from capper passu.k. smelter capper pass denied rumoursthat the company had declared, or was about to declare, forcemajeure on lead deliveries.    this followed trader talk on the london metal exchange,lme, after broker bids were made at increased premiums forcapper pass brand material.    traders said some slight production problems seem to existbut are unlikely to have any impact on the market. lead valueson the lme today were unchanged around 299 stg per tonne forthree months delivery after thin business in a one stg range. reuter"
7823,gold,"geodome resources <goedf> to proceed with minegeodome resources ltdsaid based on a feasibility study of its sunbeam mine it willproceed with contruction and pre-production stripping asrapidly as possible.    the company said eight of nine holes drilled on the new orezone have an average grade of 0.046 ounces of gold per ton and2.1 ounces of silver per ton.    the deposit is 400 to 500 yards from the newly designedsunbeam pits, has large tonnage and will be drilled off thissummer, the company said.    the study said ore reserves including dillution were3,302,000 tons at 0.77 ounces of gold per ton at a cut offgrade of 0.026 ounces per ton and stripping ratio of 4.24 toone.    it said gold production will average 41,000 ounces per yearfor the mine life and 99,000 ounces of silver per year.    it said gold production in the first three years shouldaverage 50,000 ounces per year.    operating costs are expected to average 201 dlrs per ounceof gold for the mine life and 171 dlrs per ounce in the firstthree years. reuter"
7842,lead,"u.k. lead and zinc offtake rises in januaryu.k. consumption of lead and zinc in allforms during january rose to 26,314 and 18,778 tonnes, from24,967 and 17,929 tonnes respectively in december, latestfigures by the world bureau of metal statistics (wbms) show.    refined lead consumption rose to 23,992 tonnes from 23,194,while scrap offtake was 2,322 tonnes against 1,773.    slab zinc consumption was 14,257 tonnes against 14,190during december, while offtake of scrap and re-melted metal was4,521 tonnes against 3,739.    meanwhile production of refined lead in january rose to28,188 tonnes from 23,693 in december, but slab zinc productionfell to 4,490 tonnes from 5,793, the wbms figures showed.    stocks of slab zinc totalled 14,780 tonnes, down fromdecembers 15,008. reuter"
7842,zinc,"u.k. lead and zinc offtake rises in januaryu.k. consumption of lead and zinc in allforms during january rose to 26,314 and 18,778 tonnes, from24,967 and 17,929 tonnes respectively in december, latestfigures by the world bureau of metal statistics (wbms) show.    refined lead consumption rose to 23,992 tonnes from 23,194,while scrap offtake was 2,322 tonnes against 1,773.    slab zinc consumption was 14,257 tonnes against 14,190during december, while offtake of scrap and re-melted metal was4,521 tonnes against 3,739.    meanwhile production of refined lead in january rose to28,188 tonnes from 23,693 in december, but slab zinc productionfell to 4,490 tonnes from 5,793, the wbms figures showed.    stocks of slab zinc totalled 14,780 tonnes, down fromdecembers 15,008. reuter"
7860,rubber,"u.n. conference formally adopts new international natural rubber agreement - chairman
"
7873,rubber,"un conference formally adopts new rubber pacta new international natural rubberagreement, inra, was formally adopted by a united nationsconference today.    the new accord is due to replace the current one, whichexpires in october.    conference chairman manaspas xuto of thailand said theformal adoption represented ""a historic moment.""    the latest round of talks, which began march 9, representedthe fourth attempt to negotiate a new inra in nearly two years.xuto described the negotiations as ""by no means easy, and weoften faced problems.""    the new pact is due to enter into force provisionally whenratified by countries accounting for 75 pct of world netexports and 75 pct of net imports.    the new inra will enter into force definitively whengovernments accounting for at least 80 pct of net exports and80 pct of net imports have ratified it.    it will be open for signature from may 1 to december 31this year.    it is expected that provisional entry into force will takeat least 12 to 14 months from now, delegates said.    during the hiatus between the two agreements buffer stockoperations will be suspended, but the international naturalrubber council will remain in place.    xuto told the conference both the 1979 agreement and itssuccessor were aimed at meeting the needs of producers andconsumers of natural rubber over the long term.    both had interest in stabilising prices and supplies, xutoadded. he also praised ""the spirit of give and take thatprevailed throughout this session.""    ahmed farouk of malaysia, speaking on behalf of producers,said the conclusion of the new pact showed that the mutualityof interests between producers and consumers is now as valid asit was when negotiations of the first agreement began in the1970s.    farouk said the ability to manage inventories on the basisof predictable stable prices is ""a vital consideration formultinational tire companies, whether or not consumingcountries as a whole claimed to be no longer so seriouslyconcerned about security of the rubber supply.""    he said producers considered that the 1979 agreement hadserved the purpose for which it was created.    farouk urged consuming countries to promote early accessionto the new pact ""to avoid an undue gap between the old and thenew.    gerard guillonneau of france, speaking for consumers,agreed that the 1979 agreement had worked relatively well.    but as economic conditions had changed, he said, consumershad been led to make proposals for improving its functioning.    he added that the adoption of the new agreement ""attests tothe importance of rubber and confidence in the rubber industry."" reuter"
7877,tin,"major tin centers paralysed bolivia union saysa strike by 9,000 miners employed by thestate corporation comibol has paralysed tin production in themajor centers of huanuni, corocoro, siglo, catavi and colquiri,the conflicts secretary of the bolivian miners federation,cristobal aranibar, told reuters.     the strike began at midnight to press demands for higherwages and more funds for the nationalised mining industry.     the miners federation left the door open to negotiationswith the government but ""only if the authorities show theirintention to find solution to our demands"", aranibar said.    the government of president victor paz estenssoro, facedwith mounting social unrest against its economic policies, hassaid the miners strike was part of a campaign to discredit itduring the visit of west german president, richard vonweizsaecker, who arrives today for a four-day official visit.    the government froze salaries as part of its efforts topull bolivia out of a deep economic crisis. according tocentral bank forecasts inflation will reach an annual 10 pctrate versus up to 20,000 pct in 1985.     in addition to the miners strike, about 1,000 railwayfactory workers of the bolivian labour organization (cob) begana second day of a hunger strike in the countrys main cities topress for substantial wage increases, a union leader said. reuter"
7888,coffee,"ibc president leaves for producer meeting - ibcjorio dauster, president of thebrazilian coffee institute, ibc, left brazil early today toattend a weekend meeting of latin american coffee producers inmanagua, an ibc official said.    carlos brasil, an adviser to the ibc president, saiddauster had left rio de janeiro for managua early this morning.    there were rumours on the london coffee market earliertoday that dauster would not attend the meeting. reuter"
